date,store_nbr,transactions
2013-08-09,13,826
2013-08-09,14,1353
2013-08-09,15,1335
2013-08-09,16,987
2013-08-09,17,1151
2013-08-09,18,1216
2013-08-09,19,1047
2013-08-09,23,1244
2013-08-09,24,2514
2013-08-09,25,1044
2013-08-09,26,723
2013-08-09,27,1161
2013-08-09,28,872
2013-08-09,30,746
2013-08-09,31,1081
2013-08-09,32,588
2013-08-09,33,995
2013-08-09,34,2454
2013-08-09,35,511
2013-08-09,36,805
2013-08-09,37,1439
2013-08-09,38,1666
2013-08-09,39,1498
2013-08-09,40,1042
2013-08-09,41,829
2013-08-09,43,1405
2013-08-09,44,3856
2013-08-09,45,3433
2013-08-09,46,3385
2013-08-09,47,3411
2013-08-09,48,2763
2013-08-09,49,2070
2013-08-09,50,2618
2013-08-09,51,1795
2013-08-09,54,837
2013-08-10,1,832
2013-08-10,2,2026
2013-08-10,3,3288
2013-08-10,4,1472
2013-08-10,5,1504
2013-08-10,6,1956
2013-08-10,7,1567
2013-08-10,8,2505
2013-08-10,9,2324
2013-08-10,10,1275
2013-08-10,11,2319
2013-08-10,12,1210
2013-08-10,13,1154
2013-08-10,14,1712
2013-08-10,15,1303
2013-08-10,16,1176
2013-08-10,17,1358
2013-08-10,18,1160
2013-08-10,19,1757
2013-08-10,23,1149
2013-08-10,24,2411
2013-08-10,25,1428
2013-08-10,26,955
2013-08-10,27,1699
2013-08-10,28,1264
2013-08-10,30,849
2013-08-10,31,1390
2013-08-10,32,794
2013-08-10,33,1172
2013-08-10,34,2728
2013-08-10,35,650
2013-08-10,36,977
2013-08-10,37,1294
2013-08-10,38,2029
2013-08-10,39,1485
2013-08-10,40,1117
2013-08-10,41,1080
2013-08-10,43,1332
2013-08-10,44,4212
2013-08-10,45,3850
2013-08-10,46,3933
2013-08-10,47,3901
2013-08-10,48,3354
2013-08-10,49,2289
2013-08-10,50,3196
2013-08-10,51,2002
2013-08-10,54,1006
2013-08-11,1,441
2013-08-11,2,1905
2013-08-11,3,3240
2013-08-11,4,1525
2013-08-11,5,1497
2013-08-11,6,1936
2013-08-11,7,1283
2013-08-11,8,2560
2013-08-11,9,2096
2013-08-11,10,912
2013-08-11,11,2225
2013-08-11,12,1115
2013-08-11,13,814
2013-08-11,14,960
2013-08-11,15,924
2013-08-11,16,1192
2013-08-11,17,1281
2013-08-11,18,1160
2013-08-11,19,974
2013-08-11,23,1048
2013-08-11,24,1917
2013-08-11,25,805
2013-08-11,26,872
2013-08-11,27,1807
2013-08-11,28,1596
2013-08-11,30,699
2013-08-11,31,1392
2013-08-11,32,736
2013-08-11,33,1135
2013-08-11,34,2450
2013-08-11,35,634
2013-08-11,36,1153
2013-08-11,37,876
2013-08-11,38,1956
2013-08-11,39,1241
2013-08-11,40,1064
2013-08-11,41,1205
2013-08-11,43,1255
2013-08-11,44,4108
2013-08-11,45,3914
2013-08-11,46,4144
2013-08-11,47,4065
2013-08-11,48,3871
2013-08-11,49,2289
2013-08-11,50,2911
2013-08-11,51,1872
2013-08-11,54,1213
2013-08-12,1,1728
2013-08-12,2,1738
2013-08-12,3,2860
2013-08-12,4,1352
2013-08-12,5,1518
2013-08-12,6,1623
2013-08-12,7,1669
2013-08-12,8,2736
2013-08-12,9,2162
2013-08-12,10,1036
2013-08-12,11,2264
2013-08-12,12,1219
2013-08-12,13,974
2013-08-12,14,1602
2013-08-12,15,1510
2013-08-12,16,1117
2013-08-12,17,1186
2013-08-12,18,1313
2013-08-12,19,1244
2013-08-12,23,1169
2013-08-12,24,2379
2013-08-12,25,786
2013-08-12,26,632
2013-08-12,27,1202
2013-08-12,28,1017
2013-08-12,30,732
2013-08-12,31,1242
2013-08-12,32,679
2013-08-12,33,1170
2013-08-12,34,2372
2013-08-12,35,520
2013-08-12,36,925
2013-08-12,37,1309
2013-08-12,38,1595
2013-08-12,39,1447
2013-08-12,40,1280
2013-08-12,41,820
2013-08-12,43,1315
2013-08-12,44,3740
2013-08-12,45,3234
2013-08-12,46,3235
2013-08-12,47,3385
2013-08-12,48,2610
2013-08-12,49,1808
2013-08-12,50,2477
2013-08-12,51,1513
2013-08-12,54,873
2013-08-13,1,1685
2013-08-13,2,1844
2013-08-13,3,2791
2013-08-13,4,1296
2013-08-13,5,1485
2013-08-13,6,1649
2013-08-13,7,1620
2013-08-13,8,2674
2013-08-13,9,2212
2013-08-13,10,1180
2013-08-13,11,2364
2013-08-13,12,1232
2013-08-13,13,1000
2013-08-13,14,1534
2013-08-13,15,1375
2013-08-13,16,984
2013-08-13,17,1288
2013-08-13,18,1369
2013-08-13,19,1123
2013-08-13,23,1084
2013-08-13,24,2458
2013-08-13,25,742
2013-08-13,26,609
2013-08-13,27,1074
2013-08-13,28,1034
2013-08-13,30,729
2013-08-13,31,1215
2013-08-13,32,695
2013-08-13,33,1132
2013-08-13,34,2234
2013-08-13,35,523
2013-08-13,36,947
2013-08-13,37,1281
2013-08-13,38,1516
2013-08-13,39,1404
2013-08-13,40,1159
2013-08-13,41,784
2013-08-13,43,1152
2013-08-13,44,3587
2013-08-13,45,3192
2013-08-13,46,3174
2013-08-13,47,3190
2013-08-13,48,2368
2013-08-13,49,1820
2013-08-13,50,2622
2013-08-13,51,1467
2013-08-13,54,763
2013-08-14,1,1836
2013-08-14,2,1843
2013-08-14,3,3103
2013-08-14,4,1406
2013-08-14,5,1569
2013-08-14,6,1652
2013-08-14,7,1730
2013-08-14,8,2851
2013-08-14,9,2043
2013-08-14,10,913
2013-08-14,11,2268
2013-08-14,12,1174
2013-08-14,13,873
2013-08-14,14,1334
2013-08-14,15,1288
2013-08-14,16,895
2013-08-14,17,1163
2013-08-14,18,1240
2013-08-14,19,1207
2013-08-14,23,1150
2013-08-14,24,2576
2013-08-14,25,809
2013-08-14,26,712
2013-08-14,27,1192
2013-08-14,28,931
2013-08-14,30,706
2013-08-14,31,1027
2013-08-14,32,627
2013-08-14,33,1013
2013-08-14,34,2095
2013-08-14,35,462
2013-08-14,36,764
2013-08-14,37,1349
2013-08-14,38,1513
2013-08-14,39,1255
2013-08-14,40,983
2013-08-14,41,836
2013-08-14,43,1104
2013-08-14,44,3733
2013-08-14,45,3126
2013-08-14,46,3117
2013-08-14,47,3328
2013-08-14,48,2516
2013-08-14,49,1866
2013-08-14,50,2515
2013-08-14,51,1765
2013-08-14,54,753
2013-08-15,1,1656
2013-08-15,2,1747
2013-08-15,3,2867
2013-08-15,4,1336
2013-08-15,5,1489
2013-08-15,6,1561
2013-08-15,7,1610
2013-08-15,8,2613
2013-08-15,9,2308
2013-08-15,10,1057
2013-08-15,11,2394
2013-08-15,12,1204
2013-08-15,13,896
2013-08-15,14,1430
2013-08-15,15,1307
2013-08-15,16,920
2013-08-15,17,1200
2013-08-15,18,1372
2013-08-15,19,1092
2013-08-15,23,1063
2013-08-15,24,2304
2013-08-15,25,822
2013-08-15,26,736
2013-08-15,27,1108
2013-08-15,28,1008
2013-08-15,30,754
2013-08-15,31,1161
2013-08-15,32,713
2013-08-15,33,1026
2013-08-15,34,2287
2013-08-15,35,427
2013-08-15,36,924
2013-08-15,37,1322
2013-08-15,38,1628
2013-08-15,39,1369
2013-08-15,40,1075
2013-08-15,41,810
2013-08-15,43,1149
2013-08-15,44,3459
2013-08-15,45,3113
2013-08-15,46,3264
2013-08-15,47,3286
2013-08-15,48,2716
2013-08-15,49,1909
2013-08-15,50,2445
2013-08-15,51,1492
2013-08-15,54,791
2013-08-16,1,1817
2013-08-16,2,1936
2013-08-16,3,3252
2013-08-16,4,1422
2013-08-16,5,1563
2013-08-16,6,1745
2013-08-16,7,1832
2013-08-16,8,2888
2013-08-16,9,2194
2013-08-16,10,993
2013-08-16,11,2507
2013-08-16,12,1184
2013-08-16,13,913
2013-08-16,14,1276
2013-08-16,15,1303
2013-08-16,16,952
2013-08-16,17,1145
2013-08-16,18,1231
2013-08-16,19,1153
2013-08-16,23,1146
2013-08-16,24,2801
2013-08-16,25,966
2013-08-16,26,871
2013-08-16,27,1140
2013-08-16,28,991
2013-08-16,30,700
2013-08-16,31,1153
2013-08-16,32,694
2013-08-16,33,993
2013-08-16,34,2656
2013-08-16,35,507
2013-08-16,36,872
2013-08-16,37,1465
2013-08-16,38,1742
2013-08-16,39,1393
2013-08-16,40,978
2013-08-16,41,900
2013-08-16,43,1429
2013-08-16,44,4074
2013-08-16,45,3641
2013-08-16,46,3385
2013-08-16,47,3572
2013-08-16,48,2977
2013-08-16,49,2050
2013-08-16,50,2604
2013-08-16,51,1886
2013-08-16,54,776
2013-08-17,1,1203
2013-08-17,2,1948
2013-08-17,3,3348
2013-08-17,4,1577
2013-08-17,5,1610
2013-08-17,6,2045
2013-08-17,7,1688
2013-08-17,8,2777
2013-08-17,9,2408
2013-08-17,10,1320
2013-08-17,11,2519
2013-08-17,12,1214
2013-08-17,13,1116
2013-08-17,14,1751
2013-08-17,15,1314
2013-08-17,16,1063
2013-08-17,17,1435
2013-08-17,18,1295
2013-08-17,19,1695
2013-08-17,23,1140
2013-08-17,24,2602
2013-08-17,25,1127
2013-08-17,26,954
2013-08-17,27,1572
2013-08-17,28,1347
2013-08-17,30,790
2013-08-17,31,1461
2013-08-17,32,780
2013-08-17,33,1298
2013-08-17,34,3023
2013-08-17,35,804
2013-08-17,36,994
2013-08-17,37,1248
2013-08-17,38,1994
2013-08-17,39,1571
2013-08-17,40,1200
2013-08-17,41,1005
2013-08-17,43,1323
2013-08-17,44,4722
2013-08-17,45,4020
2013-08-17,46,4199
2013-08-17,47,4181
2013-08-17,48,3576
2013-08-17,49,2439
2013-08-17,50,3136
2013-08-17,51,2062
2013-08-17,54,994
2013-08-18,1,427
2013-08-18,2,1821
2013-08-18,3,3255
2013-08-18,4,1612
2013-08-18,5,1440
2013-08-18,6,1972
2013-08-18,7,1401
2013-08-18,8,2440
2013-08-18,9,2246
2013-08-18,10,989
2013-08-18,11,2409
2013-08-18,12,1149
2013-08-18,13,793
2013-08-18,14,1018
2013-08-18,15,985
2013-08-18,16,1253
2013-08-18,17,1211
2013-08-18,18,1247
2013-08-18,19,1029
2013-08-18,23,1043
2013-08-18,24,2019
2013-08-18,25,763
2013-08-18,26,977
2013-08-18,27,1811
2013-08-18,28,1594
2013-08-18,30,732
2013-08-18,31,1534
2013-08-18,32,812
2013-08-18,33,1280
2013-08-18,34,2571
2013-08-18,35,743
2013-08-18,36,1106
2013-08-18,37,927
2013-08-18,38,1988
2013-08-18,39,1362
2013-08-18,40,1097
2013-08-18,41,1282
2013-08-18,43,1379
2013-08-18,44,4585
2013-08-18,45,4041
2013-08-18,46,4320
2013-08-18,47,4183
2013-08-18,48,3785
2013-08-18,49,2324
2013-08-18,50,3057
2013-08-18,51,1994
2013-08-18,54,1241
2013-08-19,1,1714
2013-08-19,2,1816
2013-08-19,3,2935
2013-08-19,4,1400
2013-08-19,5,1595
2013-08-19,6,1634
2013-08-19,7,1744
2013-08-19,8,2677
2013-08-19,9,2269
2013-08-19,10,1096
2013-08-19,11,2494
2013-08-19,12,1223
2013-08-19,13,908
2013-08-19,14,1531
2013-08-19,15,1355
2013-08-19,16,1057
2013-08-19,17,1285
2013-08-19,18,1323
2013-08-19,19,1133
2013-08-19,23,1150
2013-08-19,24,2401
2013-08-19,25,719
2013-08-19,26,748
2013-08-19,27,1179
2013-08-19,28,1032
2013-08-19,30,713
2013-08-19,31,1233
2013-08-19,32,655
2013-08-19,33,1143
2013-08-19,34,2361
2013-08-19,35,611
2013-08-19,36,892
2013-08-19,37,1286
2013-08-19,38,1640
2013-08-19,39,1382
2013-08-19,40,1357
2013-08-19,41,830
2013-08-19,43,1314
2013-08-19,44,3767
2013-08-19,45,3380
2013-08-19,46,3165
2013-08-19,47,3409
2013-08-19,48,2657
2013-08-19,49,1922
2013-08-19,50,2505
2013-08-19,51,1610
2013-08-19,54,850
2013-08-20,1,1670
2013-08-20,2,1824
2013-08-20,3,2895
2013-08-20,4,1442
2013-08-20,5,1431
2013-08-20,6,1732
2013-08-20,7,1677
2013-08-20,8,2780
2013-08-20,9,2300
2013-08-20,10,1172
2013-08-20,11,2581
2013-08-20,12,1185
2013-08-20,13,935
2013-08-20,14,1512
2013-08-20,15,1453
2013-08-20,16,994
2013-08-20,17,1268
2013-08-20,18,1529
2013-08-20,19,1204
2013-08-20,23,1162
2013-08-20,24,2498
2013-08-20,25,771
2013-08-20,26,700
2013-08-20,27,1095
2013-08-20,28,1080
2013-08-20,30,786
2013-08-20,31,1224
2013-08-20,32,672
2013-08-20,33,1118
2013-08-20,34,2249
2013-08-20,35,612
2013-08-20,36,948
2013-08-20,37,1384
2013-08-20,38,1570
2013-08-20,39,1398
2013-08-20,40,1220
2013-08-20,41,833
2013-08-20,43,1218
2013-08-20,44,3664
2013-08-20,45,3258
2013-08-20,46,3138
2013-08-20,47,3324
2013-08-20,48,2527
2013-08-20,49,1904
2013-08-20,50,2376
2013-08-20,51,1481
2013-08-20,54,835
2013-08-21,1,1826
2013-08-21,2,1860
2013-08-21,3,3156
2013-08-21,4,1523
2013-08-21,5,1457
2013-08-21,6,1789
2013-08-21,7,1813
2013-08-21,8,2845
2013-08-21,9,2044
2013-08-21,10,1002
2013-08-21,11,2320
2013-08-21,12,1265
2013-08-21,13,869
2013-08-21,14,1419
2013-08-21,15,1332
2013-08-21,16,906
2013-08-21,17,1224
2013-08-21,18,1316
2013-08-21,19,1226
2013-08-21,23,1169
2013-08-21,24,2587
2013-08-21,25,821
2013-08-21,26,654
2013-08-21,27,1179
2013-08-21,28,896
2013-08-21,30,737
2013-08-21,31,1064
2013-08-21,32,650
2013-08-21,33,997
2013-08-21,34,2039
2013-08-21,35,525
2013-08-21,36,810
2013-08-21,37,1411
2013-08-21,38,1775
2013-08-21,39,1326
2013-08-21,40,1064
2013-08-21,41,863
2013-08-21,43,1113
2013-08-21,44,4043
2013-08-21,45,3437
2013-08-21,46,3318
2013-08-21,47,3446
2013-08-21,48,2592
2013-08-21,49,1995
2013-08-21,50,2473
2013-08-21,51,1737
2013-08-21,54,700
2013-08-22,1,1599
2013-08-22,2,1794
2013-08-22,3,2761
2013-08-22,4,1347
2013-08-22,5,1387
2013-08-22,6,1455
2013-08-22,7,1694
2013-08-22,8,2524
2013-08-22,9,2207
2013-08-22,10,1002
2013-08-22,11,2259
2013-08-22,12,1179
2013-08-22,13,890
2013-08-22,14,1443
2013-08-22,15,1352
2013-08-22,16,871
2013-08-22,17,1161
2013-08-22,18,1315
2013-08-22,19,1032
2013-08-22,23,1088
2013-08-22,24,2255
2013-08-22,25,754
2013-08-22,26,653
2013-08-22,27,1074
2013-08-22,28,868
2013-08-22,30,714
2013-08-22,31,1128
2013-08-22,32,659
2013-08-22,33,977
2013-08-22,34,2161
2013-08-22,35,521
2013-08-22,36,859
2013-08-22,37,1240
2013-08-22,38,1435
2013-08-22,39,1366
2013-08-22,40,1052
2013-08-22,41,750
2013-08-22,43,1135
2013-08-22,44,3426
2013-08-22,45,3031
2013-08-22,46,2965
2013-08-22,47,3071
2013-08-22,48,2453
2013-08-22,49,1781
2013-08-22,50,2391
2013-08-22,51,1442
2013-08-22,54,699
2013-08-23,1,1777
2013-08-23,2,1889
2013-08-23,3,3148
2013-08-23,4,1482
2013-08-23,5,1414
2013-08-23,6,1712
2013-08-23,7,1807
2013-08-23,8,2752
2013-08-23,9,1931
2013-08-23,10,933
2013-08-23,11,2345
2013-08-23,12,1155
2013-08-23,13,859
2013-08-23,14,1368
2013-08-23,15,1271
2013-08-23,16,880
2013-08-23,17,1121
2013-08-23,18,1165
2013-08-23,19,1100
2013-08-23,23,1136
2013-08-23,24,2496
2013-08-23,25,893
2013-08-23,26,709
2013-08-23,27,1163
2013-08-23,28,813
2013-08-23,30,685
2013-08-23,31,1095
2013-08-23,32,625
2013-08-23,33,866
2013-08-23,34,2370
2013-08-23,35,499
2013-08-23,36,843
2013-08-23,37,1433
2013-08-23,38,1704
2013-08-23,39,1296
2013-08-23,40,1011
2013-08-23,41,810
2013-08-23,43,1400
2013-08-23,44,3900
2013-08-23,45,3414
2013-08-23,46,3287
2013-08-23,47,3385
2013-08-23,48,2721
2013-08-23,49,2093
2013-08-23,50,2521
2013-08-23,51,1800
2013-08-23,54,767
2013-08-24,1,1166
2013-08-24,2,1904
2013-08-24,3,3345
2013-08-24,4,1586
2013-08-24,5,1633
2013-08-24,6,1991
2013-08-24,7,1655
2013-08-24,8,2888
2013-08-24,9,2264
2013-08-24,10,1091
2013-08-24,11,2541
2013-08-24,12,1190
2013-08-24,13,1130
2013-08-24,14,1741
2013-08-24,15,1366
2013-08-24,16,1075
2013-08-24,17,1252
2013-08-24,18,1266
2013-08-24,19,1844
2013-08-24,23,1227
2013-08-24,24,2504
2013-08-24,25,1037
2013-08-24,26,924
2013-08-24,27,1677
2013-08-24,28,1169
2013-08-24,30,792
2013-08-24,31,1392
2013-08-24,32,757
2013-08-24,33,1207
2013-08-24,34,2836
2013-08-24,35,596
2013-08-24,36,1039
2013-08-24,37,1265
2013-08-24,38,2107
2013-08-24,39,1519
2013-08-24,40,1111
2013-08-24,41,1051
2013-08-24,43,1369
2013-08-24,44,4617
2013-08-24,45,4030
2013-08-24,46,4093
2013-08-24,47,4010
2013-08-24,48,3463
2013-08-24,49,2429
2013-08-24,50,3325
2013-08-24,51,2049
2013-08-24,54,979
2013-08-25,1,457
2013-08-25,2,1811
2013-08-25,3,3416
2013-08-25,4,1671
2013-08-25,5,1382
2013-08-25,6,2077
2013-08-25,7,1376
2013-08-25,8,2557
2013-08-25,9,2162
2013-08-25,10,1012
2013-08-25,11,2354
2013-08-25,12,1122
2013-08-25,13,775
2013-08-25,14,960
2013-08-25,15,943
2013-08-25,16,1177
2013-08-25,17,1296
2013-08-25,18,1259
2013-08-25,19,1020
2013-08-25,23,1118
2013-08-25,24,1926
2013-08-25,25,749
2013-08-25,26,925
2013-08-25,27,1822
2013-08-25,28,1476
2013-08-25,30,738
2013-08-25,31,1464
2013-08-25,32,713
2013-08-25,33,1178
2013-08-25,34,2425
2013-08-25,35,578
2013-08-25,36,1056
2013-08-25,37,978
2013-08-25,38,2012
2013-08-25,39,1419
2013-08-25,40,1025
2013-08-25,41,1195
2013-08-25,43,1395
2013-08-25,44,4480
2013-08-25,45,4138
2013-08-25,46,4173
2013-08-25,47,4134
2013-08-25,48,3879
2013-08-25,49,2543
2013-08-25,50,3038
2013-08-25,51,1935
2013-08-25,54,1219
2013-08-26,1,1722
2013-08-26,2,1888
2013-08-26,3,2968
2013-08-26,4,1370
2013-08-26,5,1527
2013-08-26,6,1741
2013-08-26,7,1705
2013-08-26,8,2712
2013-08-26,9,2184
2013-08-26,10,1003
2013-08-26,11,2341
2013-08-26,12,1249
2013-08-26,13,1004
2013-08-26,14,1530
2013-08-26,15,1408
2013-08-26,16,1031
2013-08-26,17,1292
2013-08-26,18,1258
2013-08-26,19,1268
2013-08-26,23,1179
2013-08-26,24,2235
2013-08-26,25,671
2013-08-26,26,695
2013-08-26,27,1254
2013-08-26,28,916
2013-08-26,30,696
2013-08-26,31,1196
2013-08-26,32,635
2013-08-26,33,1138
2013-08-26,34,2271
2013-08-26,35,569
2013-08-26,36,847
2013-08-26,37,1336
2013-08-26,38,1586
2013-08-26,39,1234
2013-08-26,40,1239
2013-08-26,41,802
2013-08-26,43,1275
2013-08-26,44,3831
2013-08-26,45,3244
2013-08-26,46,3194
2013-08-26,47,3297
2013-08-26,48,2642
2013-08-26,49,1980
2013-08-26,50,2547
2013-08-26,51,1591
2013-08-26,54,872
2013-08-27,1,1677
2013-08-27,2,1792
2013-08-27,3,2894
2013-08-27,4,1263
2013-08-27,5,1464
2013-08-27,6,1567
2013-08-27,7,1768
2013-08-27,8,2606
2013-08-27,9,2037
2013-08-27,10,1145
2013-08-27,11,2211
2013-08-27,12,1186
2013-08-27,13,906
2013-08-27,14,1500
2013-08-27,15,1350
2013-08-27,16,1020
2013-08-27,17,1184
2013-08-27,18,1426
2013-08-27,19,1105
2013-08-27,23,1133
2013-08-27,24,2275
2013-08-27,25,671
2013-08-27,26,652
2013-08-27,27,1153
2013-08-27,28,1041
2013-08-27,30,720
2013-08-27,31,1174
2013-08-27,32,602
2013-08-27,33,1043
2013-08-27,34,2246
2013-08-27,35,517
2013-08-27,36,952
2013-08-27,37,1328
2013-08-27,38,1526
2013-08-27,39,1295
2013-08-27,40,1261
2013-08-27,41,760
2013-08-27,43,1171
2013-08-27,44,3654
2013-08-27,45,3111
2013-08-27,46,3059
2013-08-27,47,3158
2013-08-27,48,2311
2013-08-27,49,1897
2013-08-27,50,2563
2013-08-27,51,1458
2013-08-27,54,736
2013-08-28,1,1831
2013-08-28,2,1856
2013-08-28,3,3055
2013-08-28,4,1522
2013-08-28,5,1513
2013-08-28,6,1743
2013-08-28,7,1824
2013-08-28,8,2840
2013-08-28,9,1984
2013-08-28,10,1018
2013-08-28,11,2112
2013-08-28,12,1179
2013-08-28,13,884
2013-08-28,14,1381
2013-08-28,15,1315
2013-08-28,16,850
2013-08-28,17,1152
2013-08-28,18,1279
2013-08-28,19,1180
2013-08-28,23,1224
2013-08-28,24,2525
2013-08-28,25,709
2013-08-28,26,762
2013-08-28,27,1208
2013-08-28,28,857
2013-08-28,30,667
2013-08-28,31,1014
2013-08-28,32,586
2013-08-28,33,943
2013-08-28,34,2085
2013-08-28,35,451
2013-08-28,36,824
2013-08-28,37,1436
2013-08-28,38,1677
2013-08-28,39,1160
2013-08-28,40,1044
2013-08-28,41,842
2013-08-28,43,1157
2013-08-28,44,4059
2013-08-28,45,3334
2013-08-28,46,3208
2013-08-28,47,3234
2013-08-28,48,2473
2013-08-28,49,1991
2013-08-28,50,2571
2013-08-28,51,1709
2013-08-28,54,711
2013-08-29,1,1647
2013-08-29,2,1781
2013-08-29,3,2832
2013-08-29,4,1374
2013-08-29,5,1363
2013-08-29,6,1540
2013-08-29,7,1719
2013-08-29,8,2724
2013-08-29,9,2013
2013-08-29,10,972
2013-08-29,11,2197
2013-08-29,12,1229
2013-08-29,13,827
2013-08-29,14,1363
2013-08-29,15,1262
2013-08-29,16,880
2013-08-29,17,1129
2013-08-29,18,1342
2013-08-29,19,1068
2013-08-29,23,1085
2013-08-29,24,2231
2013-08-29,25,685
2013-08-29,26,668
2013-08-29,27,1122
2013-08-29,28,875
2013-08-29,30,715
2013-08-29,31,1138
2013-08-29,32,634
2013-08-29,33,864
2013-08-29,34,2174
2013-08-29,35,538
2013-08-29,36,881
2013-08-29,37,1273
2013-08-29,38,1422
2013-08-29,39,1298
2013-08-29,40,1034
2013-08-29,41,760
2013-08-29,43,1124
2013-08-29,44,3726
2013-08-29,45,3021
2013-08-29,46,3042
2013-08-29,47,3219
2013-08-29,48,2414
2013-08-29,49,1932
2013-08-29,50,2429
2013-08-29,51,1568
2013-08-29,54,763
2013-08-30,1,1808
2013-08-30,2,1878
2013-08-30,3,3095
2013-08-30,4,1432
2013-08-30,5,1460
2013-08-30,6,1837
2013-08-30,7,1877
2013-08-30,8,2948
2013-08-30,9,2017
2013-08-30,10,940
2013-08-30,11,2295
2013-08-30,12,1165
2013-08-30,13,907
2013-08-30,14,1304
2013-08-30,15,1264
2013-08-30,16,917
2013-08-30,17,1117
2013-08-30,18,1272
2013-08-30,19,1099
2013-08-30,23,1199
2013-08-30,24,2601
2013-08-30,25,800
2013-08-30,26,791
2013-08-30,27,1165
2013-08-30,28,903
2013-08-30,30,678
2013-08-30,31,1182
2013-08-30,32,635
2013-08-30,33,901
2013-08-30,34,2493
2013-08-30,35,507
2013-08-30,36,751
2013-08-30,37,1443
2013-08-30,38,1579
2013-08-30,39,1400
2013-08-30,40,1039
2013-08-30,41,780
2013-08-30,43,1404
2013-08-30,44,4191
2013-08-30,45,3538
2013-08-30,46,3342
2013-08-30,47,3533
2013-08-30,48,2707
2013-08-30,49,2265
2013-08-30,50,2653
2013-08-30,51,1854
2013-08-30,54,783
2013-08-31,1,1297
2013-08-31,2,2052
2013-08-31,3,3740
2013-08-31,4,1672
2013-08-31,5,1624
2013-08-31,6,2154
2013-08-31,7,1782
2013-08-31,8,3007
2013-08-31,9,2666
2013-08-31,10,1505
2013-08-31,11,2800
2013-08-31,12,1258
2013-08-31,13,1177
2013-08-31,14,1825
2013-08-31,15,1478
2013-08-31,16,1165
2013-08-31,17,1342
2013-08-31,18,1502
2013-08-31,19,2012
2013-08-31,23,1276
2013-08-31,24,2584
2013-08-31,25,1091
2013-08-31,26,1100
2013-08-31,27,1702
2013-08-31,28,1394
2013-08-31,30,871
2013-08-31,31,1503
2013-08-31,32,883
2013-08-31,33,1333
2013-08-31,34,2919
2013-08-31,35,815
2013-08-31,36,1094
2013-08-31,37,1434
2013-08-31,38,2240
2013-08-31,39,1636
2013-08-31,40,1218
2013-08-31,41,1134
2013-08-31,43,1404
2013-08-31,44,5214
2013-08-31,45,4360
2013-08-31,46,4786
2013-08-31,47,4767
2013-08-31,48,3894
2013-08-31,49,2894
2013-08-31,50,3611
2013-08-31,51,2189
2013-08-31,54,996
2013-09-01,1,512
2013-09-01,2,2045
2013-09-01,3,3672
2013-09-01,4,1828
2013-09-01,5,1583
2013-09-01,6,2363
2013-09-01,7,1587
2013-09-01,8,2828
2013-09-01,9,2610
2013-09-01,10,1311
2013-09-01,11,3213
2013-09-01,12,1227
2013-09-01,13,1017
2013-09-01,14,1226
2013-09-01,15,1201
2013-09-01,16,1338
2013-09-01,17,1413
2013-09-01,18,1457
2013-09-01,19,1204
2013-09-01,23,1262
2013-09-01,24,2088
2013-09-01,25,681
2013-09-01,26,1192
2013-09-01,27,1864
2013-09-01,28,1819
2013-09-01,30,795
2013-09-01,31,1713
2013-09-01,32,858
2013-09-01,33,1443
2013-09-01,34,2637
2013-09-01,35,770
2013-09-01,36,1254
2013-09-01,37,1264
2013-09-01,38,2172
2013-09-01,39,1658
2013-09-01,40,1188
2013-09-01,41,1292
2013-09-01,43,1445
2013-09-01,44,5391
2013-09-01,45,4599
2013-09-01,46,5090
2013-09-01,47,5192
2013-09-01,48,4640
2013-09-01,49,3088
2013-09-01,50,3525
2013-09-01,51,2025
2013-09-01,54,1291
2013-09-02,1,1774
2013-09-02,2,2009
2013-09-02,3,3252
2013-09-02,4,1458
2013-09-02,5,1620
2013-09-02,6,1817
2013-09-02,7,1892
2013-09-02,8,2875
2013-09-02,9,2481
2013-09-02,10,1221
2013-09-02,11,2948
2013-09-02,12,1368
2013-09-02,13,1057
2013-09-02,14,1794
2013-09-02,15,1569
2013-09-02,16,1096
2013-09-02,17,1297
2013-09-02,18,1510
2013-09-02,19,1378
2013-09-02,23,1162
2013-09-02,24,2324
2013-09-02,25,676
2013-09-02,26,903
2013-09-02,27,1211
2013-09-02,28,1196
2013-09-02,30,732
2013-09-02,31,1228
2013-09-02,32,726
2013-09-02,33,1198
2013-09-02,34,2435
2013-09-02,35,669
2013-09-02,36,925
2013-09-02,37,1454
2013-09-02,38,1663
2013-09-02,39,1443
2013-09-02,40,1289
2013-09-02,41,861
2013-09-02,43,1467
2013-09-02,44,4303
2013-09-02,45,3634
2013-09-02,46,3714
2013-09-02,47,3963
2013-09-02,48,3046
2013-09-02,49,2303
2013-09-02,50,2846
2013-09-02,51,1743
2013-09-02,54,858
2013-09-03,1,1762
2013-09-03,2,1818
2013-09-03,3,2984
2013-09-03,4,1360
2013-09-03,5,1458
2013-09-03,6,1683
2013-09-03,7,1830
2013-09-03,8,2763
2013-09-03,9,2373
2013-09-03,10,1276
2013-09-03,11,2823
2013-09-03,12,1302
2013-09-03,13,1034
2013-09-03,14,1615
2013-09-03,15,1524
2013-09-03,16,1051
2013-09-03,17,1275
2013-09-03,18,1529
2013-09-03,19,1286
2013-09-03,23,1218
2013-09-03,24,2410
2013-09-03,25,688
2013-09-03,26,737
